memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,cold,True,3718177,0.031609,4623483,3757620,96.0
128,cold,True,3754717,0.032031,4584961,3793260,96.0
128,cold,True,3925122,0.029292,4726351,3964840,96.0
128,cold,True,3775032,0.02609,4586073,3777410,96.0
128,cold,True,3771400,0.037375,4558175,3811550,96.0
128,cold,True,3572775,0.031765,4290932,3612920,96.0
128,cold,True,3819773,0.033664,4585834,3840560,96.0
128,cold,True,3887580,0.034857,4658873,3906590,96.0
128,cold,True,3723727,0.035501,4559016,3764120,96.0
128,cold,True,3490938,0.037033,4330415,3568450,96.0
128,cold,True,3786572,0.032839,4585432,3826660,96.0
128,cold,True,3486522,0.030937,4330116,3523970,96.0
128,cold,True,3871654,0.0238,4659712,3931070,96.0
128,cold,True,3689458,0.029899,4623833,3728710,96.0
128,cold,True,3789768,0.027246,4610189,3849350,96.0
128,cold,True,3852829,0.030287,4631095,3893830,96.0
128,cold,True,3768412,0.031635,4622863,3787660,96.0
128,cold,True,3730766,0.027667,4550625,3789540,96.0
128,cold,True,3870827,0.031726,4631270,3874080,96.0
128,cold,True,3797693,0.026236,4672778,3836900,96.0
128,cold,True,3827168,0.026569,4637089,3846810,96.0
128,cold,True,3821320,0.028321,4631794,3841780,96.0
128,cold,True,3883962,0.027061,4647031,3923220,96.0
128,cold,True,3777884,0.034762,4586062,3799270,96.0
128,cold,True,3878414,0.02845,4690894,3898960,96.0
128,cold,True,3510164,0.033845,4270517,3568840,96.0
128,cold,True,3752135,0.030434,4622365,3770760,96.0
128,cold,True,3749095,0.026014,4550529,3769730,96.0
128,cold,True,3441676,0.03282,4235951,3500680,96.0
128,cold,True,3716364,0.032357,4579897,3769260,96.0
128,cold,True,3790869,0.027045,4602573,3829520,96.0
128,cold,True,3546260,0.0308,4252911,3552830,96.0
128,cold,True,3553544,0.028328,4321040,3631190,96.0
128,cold,True,3775423,0.029055,4632521,3809510,96.0
128,cold,True,3828879,0.027142,4612520,3849570,96.0
128,cold,True,3772181,0.034924,4579316,3793300,96.0
128,cold,True,3854731,0.024191,4683058,3909640,96.0
128,cold,True,3890880,0.025603,4659647,3894920,96.0
128,cold,True,3743267,0.033421,4622450,3763460,96.0
128,cold,True,3759358,0.031353,4629474,3798550,96.0
128,cold,True,3912552,0.032452,4701559,3931830,96.0
128,cold,True,3788024,0.032955,4568527,3808300,96.0
128,cold,True,3452873,0.032745,4239916,3494770,96.0
128,cold,True,3485332,0.027575,4250537,3524320,96.0
128,cold,True,3736445,0.033174,4549085,3738960,96.0
128,cold,True,3542312,0.031932,4329642,3560290,96.0
128,cold,True,3839381,0.034336,4625779,3878730,96.0
128,cold,True,3457964,0.025588,4222518,3513520,96.0
128,cold,True,3708220,0.032838,4558591,3729190,96.0
128,cold,True,3554868,0.034516,4266370,3594890,96.0
2048,cold,True,339199,0.030484,1260227,341740,96.0
2048,cold,True,331815,0.026865,1334289,334750,96.0
2048,cold,True,330834,0.029574,1335863,333370,96.0
2048,cold,True,316595,0.03632,1163790,319150,96.0
2048,cold,True,328554,0.032631,1333120,331370,96.0
2048,cold,True,323846,0.032124,1335499,329280,96.0
2048,cold,True,317587,0.026348,1085743,320020,96.0
2048,cold,True,281940,0.039272,1046564,283340,96.0
2048,cold,True,337569,0.027691,1102940,340280,96.0
2048,cold,True,328029,0.026613,1335633,330420,96.0
2048,cold,True,369366,0.033359,1261939,372030,96.0
