memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,cold,True,8306457,0.031551,8581171,8315770,98.0
128,cold,True,8276808,0.024309,8523454,8279000,96.0
128,cold,True,8168387,0.028517,8417187,8188920,96.0
128,cold,True,8283393,0.032321,8614349,8304879,97.0
128,cold,True,8327956,0.033562,8623878,8348540,97.0
128,cold,True,8311466,0.032109,8542380,8313709,98.0
128,cold,True,8661006,0.031273,8906161,8663250,100.0
128,cold,True,8440090,0.021889,8697469,8453720,96.0
128,cold,True,7809440,0.032973,8144002,7830000,99.0
128,cold,True,8106833,0.034107,8328688,8108870,99.0
128,cold,True,7991645,0.027841,8244398,8012290,97.0
128,cold,True,8572609,0.029137,8831689,8594170,96.0
128,cold,True,8471858,0.028491,8829379,8474240,99.0
128,cold,True,8122883,0.027163,8380797,8144170,101.0
128,cold,True,8577994,0.032271,8829565,8598520,98.0
128,cold,True,8266600,0.031528,8524396,8268820,99.0
128,cold,True,8663303,0.033332,8892523,8683860,96.0
128,cold,True,8199347,0.029054,8449814,8220049,97.0
128,cold,True,8520813,0.034073,8828515,8541370,96.0
128,cold,True,7509575,0.031523,7806150,7530080,100.0
128,cold,True,8777943,0.034576,9060044,8780170,99.0
128,cold,True,8018006,0.026166,8325252,8019950,96.0
128,cold,True,8260571,0.033693,8511262,8273049,99.0
128,cold,True,8140407,0.026341,8380101,8160830,97.0
128,cold,True,8378618,0.024187,8648833,8399110,98.0
128,cold,True,8476167,0.035278,8716002,8478570,97.0
128,cold,True,8552860,0.028277,8800566,8573480,96.0
128,cold,True,8358706,0.033121,8648068,8372879,97.0
128,cold,True,8679865,0.034854,9033652,8682150,99.0
128,cold,True,8305053,0.030753,8615231,8326350,100.0
128,cold,True,8472849,0.026397,8751958,8493550,97.0
128,cold,True,8358595,0.03379,8714183,8380309,99.0
128,cold,True,8058810,0.031497,8340271,8079300,96.0
128,cold,True,8390611,0.029117,8654994,8411060,95.0
128,cold,True,8507299,0.026277,8761147,8519760,101.0
128,cold,True,7624766,0.032311,7855666,7626760,96.0
128,cold,True,7908879,0.033059,8214426,7930420,98.0
128,cold,True,8552819,0.031709,8817372,8568210,97.0
128,cold,True,8621872,0.022564,8874449,8643490,100.0
128,cold,True,8212809,0.02241,8615550,8215200,96.0
128,cold,True,8039238,0.031641,8408888,8041280,98.0
