memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,warm,False,114,0.047705,74679,1010,45.0
512,warm,False,98,0.042382,71755,900,45.0
512,warm,False,115,0.04416,73037,940,45.0
512,warm,False,135,0.062028,89449,1080,45.0
512,warm,False,88,0.045157,73554,820,45.0
512,warm,False,111,0.048136,66786,940,45.0
512,warm,False,112,0.031818,58791,900,45.0
512,warm,False,110,0.064069,99032,1000,45.0
512,warm,False,114,0.040073,74616,1050,45.0
512,warm,False,105,0.047232,65776,1000,45.0
512,warm,False,113,0.040019,64521,1050,45.0
512,warm,False,136,0.03058,50891,1140,45.0
512,warm,False,109,0.033221,62768,1690,45.0
512,warm,False,126,0.063067,90423,1110,45.0
512,warm,False,110,0.045513,74402,980,45.0
512,warm,False,112,0.029755,47954,980,45.0
512,warm,False,121,0.048249,75874,1290,45.0
512,warm,False,112,0.04305,70233,1000,45.0
512,warm,False,122,0.063563,89953,1220,45.0
512,warm,False,115,0.04686,74649,1150,45.0
512,warm,False,116,0.063988,89966,1040,45.0
512,warm,False,96,0.065867,91053,960,45.0
512,warm,False,115,0.035396,64393,1260,45.0
512,warm,False,122,0.040692,65675,1640,45.0
512,warm,False,100,0.04491,82747,810,45.0
512,warm,False,126,0.033596,55783,1060,45.0
512,warm,False,102,0.04572,64427,990,45.0
512,warm,False,108,0.039551,67157,850,45.0
512,warm,False,103,0.046802,65186,840,45.0
512,warm,False,123,0.064005,89296,1180,45.0
512,warm,False,115,0.039954,58774,1050,45.0
512,warm,False,110,0.040845,68162,1150,45.0
512,warm,False,115,0.02834,48027,1410,45.0
512,warm,False,101,0.031513,61831,900,46.0
512,warm,False,111,0.040542,68036,970,45.0
512,warm,False,115,0.035762,56919,1060,45.0
512,warm,False,114,0.03769,57692,1070,45.0
512,warm,False,95,0.032589,59536,1010,45.0
512,warm,False,113,0.02979,47932,810,46.0
512,warm,False,114,0.047586,67614,2270,45.0
512,warm,False,113,0.066565,91946,880,46.0
512,warm,False,126,0.063497,89875,2090,46.0
512,warm,False,107,0.038267,57840,980,45.0
512,warm,False,108,0.034171,55184,1060,45.0
512,warm,False,132,0.064201,90061,1020,45.0
512,warm,False,104,0.041115,67884,820,45.0
512,warm,False,112,0.039332,59287,1040,45.0
512,warm,False,94,0.034045,63393,820,45.0
512,warm,False,124,0.031344,61564,1090,45.0
512,warm,False,111,0.029191,58717,990,45.0
512,cold,True,1984,0.141108,639102,3960,44.0
512,cold,True,2050,0.166124,641826,3470,44.0
512,cold,True,1887,0.190831,691741,3230,44.0
512,cold,True,2016,0.15753,698980,3840,44.0
512,cold,True,1835,0.141759,639333,4300,45.0
512,cold,True,1879,0.189113,685108,3600,44.0
512,cold,True,1606,0.127241,596038,3770,45.0
512,cold,True,1950,0.199306,704218,3420,44.0
512,cold,True,1602,0.156829,600056,2740,44.0
512,cold,True,1860,0.20063,695886,4380,45.0
512,cold,True,1898,0.199477,692769,4510,45.0
512,cold,True,1916,0.157382,656625,3390,44.0
512,cold,True,1943,0.199597,731863,5020,45.0
512,cold,True,1774,0.157345,665435,3530,44.0
512,cold,True,1858,0.197628,719022,11400,45.0
512,cold,True,1868,0.196861,656791,4640,45.0
512,cold,True,1613,0.141983,588974,11930,45.0
512,cold,True,1593,0.142197,588570,3910,45.0
512,cold,True,1691,0.201721,646060,2940,44.0
512,cold,True,1893,0.18066,678531,3070,44.0
512,cold,True,1816,0.195751,689401,4250,45.0
512,cold,True,1910,0.180739,693699,4500,45.0
512,cold,True,1770,0.165916,661203,2910,44.0
512,cold,True,1831,0.189484,676573,3390,44.0
512,cold,True,1613,0.141839,589720,3620,45.0
512,cold,True,1754,0.14195,638359,3190,44.0
512,cold,True,1905,0.198278,714162,3170,44.0
512,cold,True,1840,0.167147,654561,3270,44.0
512,cold,True,1938,0.126375,624812,3270,44.0
512,cold,True,1856,0.167169,692282,4720,44.0
512,cold,True,1911,0.198358,681930,3590,44.0
512,cold,True,1845,0.191171,711610,4600,45.0
512,cold,True,1589,0.125961,529344,3140,44.0
512,cold,True,1864,0.198682,746509,4360,45.0
512,cold,True,1861,0.198109,697977,3170,44.0
512,cold,True,1775,0.197753,707275,4380,45.0
512,cold,True,1804,0.188173,691525,3030,44.0
512,cold,True,1907,0.1806,653582,4550,45.0
512,cold,True,1830,0.14141,677866,3150,44.0
512,cold,True,6101,0.167235,609571,8029,44.0
512,cold,True,1989,0.147625,659759,3460,44.0
512,cold,True,1830,0.12673,586488,4530,45.0
512,cold,True,1952,0.198968,700547,4800,45.0
512,cold,True,2983,0.191067,702512,5580,45.0
512,cold,True,1868,0.189246,679991,3460,44.0
512,cold,True,2011,0.189809,711686,4470,45.0
512,cold,True,1878,0.168127,663849,4620,45.0
512,cold,True,1899,0.200242,698293,3170,44.0
512,cold,True,1599,0.156837,605538,3760,45.0
512,cold,True,1813,0.187917,687856,4230,44.0
128,warm,False,107,0.038529,82746,940,45.0
128,warm,False,104,0.037681,68054,10570,45.0
128,warm,False,116,0.038474,84101,20370,46.0
128,warm,False,118,0.034823,54124,1090,45.0
128,warm,False,113,0.039115,75241,10050,45.0
128,warm,False,117,0.049859,86585,1100,46.0
128,warm,False,130,0.038342,62747,1220,45.0
128,warm,False,116,0.049231,70748,1070,46.0
128,warm,False,115,0.048344,86122,1070,45.0
128,warm,False,102,0.038582,63750,990,46.0
128,warm,False,119,0.036849,63201,1110,45.0
128,warm,False,117,0.037654,57055,1070,46.0
128,warm,False,121,0.039266,72078,4310,46.0
128,warm,False,106,0.038217,84042,1000,46.0
128,warm,False,115,0.038627,71029,1760,46.0
128,warm,False,119,0.038763,58187,1010,46.0
128,warm,False,115,0.035223,62517,1080,45.0
128,warm,False,120,0.049402,66899,1420,45.0
128,warm,False,115,0.050884,77546,7340,45.0
128,warm,False,116,0.035677,73413,1200,45.0
128,warm,False,115,0.037545,67905,1090,45.0
128,warm,False,117,0.047219,67537,1030,45.0
128,warm,False,114,0.036393,68744,1230,45.0
128,warm,False,114,0.037674,83301,6270,45.0
128,warm,False,119,0.048819,70111,1050,46.0
128,warm,False,114,0.048755,68904,1170,45.0
128,warm,False,116,0.035151,55333,1150,45.0
128,warm,False,102,0.037243,63746,930,46.0
128,warm,False,141,0.050108,72198,1140,46.0
128,warm,False,109,0.035628,103969,1160,45.0
128,warm,False,117,0.038376,92878,14610,45.0
128,warm,False,115,0.036304,62187,1160,45.0
128,warm,False,95,0.03944,64493,3220,45.0
128,warm,False,105,0.039004,64326,1570,45.0
128,warm,False,115,0.037182,63160,1140,45.0
