memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,warm,False,113,0.048422,73832,960,46.0
512,warm,False,99,0.040902,66996,950,45.0
512,warm,False,118,0.039703,58894,950,46.0
512,warm,False,117,0.037141,57299,1170,45.0
512,warm,False,117,0.0463,65935,1140,46.0
512,warm,False,117,0.050256,77950,1090,46.0
512,warm,False,86,0.046351,67309,820,46.0
512,warm,False,104,0.049984,70577,990,45.0
512,warm,False,101,0.047299,73687,1150,45.0
512,warm,False,117,0.048869,76391,1010,45.0
512,warm,False,112,0.046834,67558,890,46.0
512,warm,False,117,0.046962,65606,980,45.0
512,warm,False,94,0.041029,66910,1030,45.0
512,warm,False,121,0.047234,73910,2090,45.0
512,warm,False,118,0.036735,57645,1040,45.0
512,warm,False,134,0.046374,66479,1190,46.0
512,warm,False,92,0.046389,66685,950,45.0
512,warm,False,105,0.040363,66295,1070,45.0
512,warm,False,100,0.046544,66205,2050,45.0
512,warm,False,109,0.039514,65784,1690,45.0
512,warm,False,102,0.039212,59521,950,45.0
512,warm,False,120,0.034521,55894,1130,46.0
512,warm,False,110,0.039874,58746,1000,45.0
512,warm,False,113,0.038948,58690,1020,45.0
512,warm,False,92,0.044262,65848,850,46.0
512,warm,False,118,0.04693,74055,1100,46.0
512,warm,False,115,0.038067,58307,1080,45.0
512,warm,False,122,0.048088,68516,1430,45.0
512,warm,False,116,0.047573,74108,900,45.0
512,warm,False,112,0.038118,57622,1190,45.0
512,warm,False,105,0.046759,66440,1000,46.0
512,warm,False,122,0.034393,54750,950,45.0
512,warm,False,113,0.035662,55993,1060,45.0
512,warm,False,117,0.035822,55875,1100,46.0
512,warm,False,105,0.046893,74081,920,46.0
512,warm,False,115,0.035273,56733,1090,46.0
512,warm,False,133,0.047824,74555,1110,45.0
512,warm,False,147,0.0383,59552,1120,46.0
512,warm,False,117,0.037816,57750,1000,46.0
512,warm,False,90,0.046914,84819,7850,45.0
512,warm,False,107,0.049612,77272,1010,46.0
512,warm,False,114,0.039759,66448,900,46.0
512,warm,False,113,0.035392,56204,1130,45.0
512,warm,False,113,0.037279,58462,1000,45.0
512,warm,False,119,0.048096,69271,1120,45.0
512,warm,False,112,0.04772,67037,1030,45.0
512,warm,False,137,0.037324,57059,970,45.0
512,warm,False,103,0.04081,66970,840,45.0
512,warm,False,124,0.047227,67883,1100,45.0
512,warm,False,99,0.038032,68025,810,45.0
512,cold,True,1849,0.052048,537278,3350,44.0
512,cold,True,1530,0.05102,472622,2760,44.0
512,cold,True,1859,0.439173,949929,4010,45.0
512,cold,True,1487,0.047502,445765,2790,44.0
512,cold,True,1638,0.048085,466645,3820,44.0
512,cold,True,1850,0.168912,667327,4340,45.0
512,cold,True,1830,0.050818,517138,4330,44.0
512,cold,True,2068,0.441188,956556,4610,45.0
512,cold,True,1843,0.04773,535793,4270,45.0
512,cold,True,1794,0.049409,528424,4370,44.0
512,cold,True,1760,0.049955,497328,2850,44.0
512,cold,True,1534,0.048161,446274,3680,45.0
512,cold,True,1583,0.048084,452000,2730,44.0
512,cold,True,1831,0.167318,666972,3190,44.0
512,cold,True,1625,0.050209,499153,2830,44.0
512,cold,True,1690,0.166626,634927,2840,44.0
512,cold,True,1595,0.167061,614810,2860,44.0
512,cold,True,3041,0.167984,676124,5830,45.0
512,cold,True,3092,0.039474,448354,25380,45.0
