memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,warm,False,2906858,0.035188,3022299,2984570,102.0
128,warm,False,2670924,0.042702,2905472,2691370,97.0
128,warm,False,2663133,0.030669,2850224,2682560,103.0
128,warm,False,2646247,0.03563,2891335,2705010,97.0
128,warm,False,2892584,0.033084,2949922,2913230,103.0
128,warm,False,2878623,0.038122,2945629,2918340,103.0
128,warm,False,2969905,0.13964,3133001,3009920,103.0
128,warm,False,2897018,0.04171,2959016,2936450,97.0
128,warm,False,2887707,0.140489,3053782,2927130,103.0
128,warm,False,2865496,0.023805,2932569,2904240,103.0
128,warm,False,2972923,0.022442,3014612,3012010,103.0
1024,warm,False,389024,0.046223,524323,390110,103.0
1024,warm,False,463152,0.043843,554085,465350,103.0
1024,warm,False,393874,0.046683,524379,394990,103.0
1024,warm,False,407902,0.049601,553016,409030,103.0
1024,warm,False,407646,0.050371,553813,411550,103.0
1024,warm,False,423956,0.023061,642917,426210,103.0
1024,warm,False,435679,0.020657,642644,438180,103.0
1024,warm,False,399641,0.048518,523731,400890,103.0
1024,warm,False,394422,0.046691,550139,396680,103.0
1024,warm,False,408684,0.039533,550154,410940,103.0
1024,warm,False,393145,0.023617,641296,395360,103.0
1024,warm,False,418827,0.043492,525461,419930,103.0
1024,warm,False,395387,0.025035,643046,396560,103.0
1024,warm,False,419006,0.04424,553201,421120,103.0
1024,warm,False,399856,0.035352,552008,402280,103.0
1024,warm,False,434303,0.032612,526300,436550,103.0
1024,warm,False,411412,0.041618,528343,414410,103.0
1024,warm,False,411521,0.054389,553859,412710,103.0
1024,warm,False,459194,0.042905,553901,461150,103.0
1024,warm,False,397686,0.036076,554777,399560,103.0
1024,warm,False,420907,0.027708,643444,422850,103.0
1024,warm,False,449018,0.048643,553244,450930,103.0
1024,warm,False,401867,0.020436,640605,404180,103.0
1024,warm,False,438004,0.036733,528215,441090,103.0
1024,warm,False,395284,0.033464,520393,397730,103.0
1024,warm,False,407132,0.041266,552581,409570,103.0
1024,warm,False,446557,0.050458,524374,448880,103.0
1024,warm,False,436174,0.051348,521015,438230,103.0
1024,warm,False,417081,0.035224,526725,419340,103.0
1024,warm,False,468795,0.035372,553077,471110,103.0
1024,warm,False,416336,0.02294,642159,417780,103.0
1024,warm,False,378636,0.052455,523270,379760,103.0
1024,warm,False,420518,0.042925,523399,421590,103.0
1024,warm,False,416657,0.048041,521486,418080,103.0
1024,warm,False,394825,0.034621,522622,397840,103.0
1024,warm,False,428215,0.049216,554958,430540,103.0
1024,warm,False,444914,0.046661,551359,447530,103.0
1024,warm,False,369622,0.049298,520750,371680,103.0
1024,warm,False,403137,0.036005,555629,404870,103.0
1024,warm,False,391585,0.035473,524300,394180,103.0
1024,warm,False,405273,0.046542,552884,407880,103.0
1024,warm,False,395554,0.039259,526022,398010,103.0
1024,warm,False,382682,0.04591,549927,383840,103.0
1024,warm,False,470497,0.034457,552624,472850,103.0
1024,warm,False,387011,0.046079,523723,389390,103.0
1024,warm,False,419162,0.027292,642253,421530,103.0
1024,warm,False,388873,0.041096,551746,391100,103.0
1024,warm,False,423897,0.043489,521745,427090,103.0
1024,warm,False,422209,0.021822,642782,423420,103.0
1024,warm,False,394086,0.024272,640008,396420,103.0
512,cold,True,945158,0.057513,1735246,947380,96.0
512,cold,True,964722,0.037608,1729223,966070,96.0
512,cold,True,942942,0.025419,1774945,945120,96.0
512,cold,True,941333,0.055313,1756561,943650,96.0
512,cold,True,929157,0.050558,1678357,930690,96.0
512,cold,True,939443,0.033734,1716934,942140,96.0
512,cold,True,926475,0.055421,1716242,928020,96.0
512,cold,True,913918,0.034217,1679450,917360,96.0
512,cold,True,982679,0.039187,1754575,985000,96.0
512,cold,True,902413,0.055537,1678366,904580,96.0
512,cold,True,922303,0.049742,1686218,924010,96.0
512,cold,True,938270,0.052807,1748506,940600,96.0
512,cold,True,957107,0.031935,1753095,958680,96.0
512,cold,True,948340,0.033141,1754538,950300,96.0
512,cold,True,964949,0.026748,1772767,967760,96.0
512,cold,True,952798,0.063752,1774670,955660,96.0
512,cold,True,1025955,0.029542,1785516,1028349,96.0
512,cold,True,958805,0.053936,1751101,961160,96.0
512,cold,True,909443,0.049229,1680602,910940,96.0
512,cold,True,989968,0.040547,1767040,994010,96.0
512,cold,True,977846,0.063901,1783875,980960,96.0
512,cold,True,985318,0.024864,1811429,987180,96.0
512,cold,True,1044779,0.027164,1802375,1047200,96.0
512,cold,True,941913,0.038427,1717129,944890,96.0
512,cold,True,953330,0.024639,1775171,954870,96.0
512,cold,True,924212,0.030402,1775351,927660,96.0
512,cold,True,907753,0.032817,1753748,909070,96.0
512,cold,True,946099,0.056077,1756294,948870,96.0
512,cold,True,878421,0.042476,1640815,880550,96.0
512,cold,True,921210,0.048479,1658168,923330,96.0
512,cold,True,933354,0.061746,1684438,935710,96.0
512,cold,True,982793,0.037246,1765513,985080,96.0
512,cold,True,941319,0.06458,1734459,943040,96.0
512,cold,True,896351,0.029001,1754781,899320,96.0
512,cold,True,974328,0.048168,1715954,975670,96.0
512,cold,True,944404,0.04632,1721216,947060,96.0
512,cold,True,914456,0.049705,1702460,917280,96.0
512,cold,True,967659,0.030974,1774589,969460,96.0
512,cold,True,965549,0.028178,1754891,967150,96.0
512,cold,True,883682,0.029392,1773877,885090,96.0
512,cold,True,930192,0.026842,1776421,933200,96.0
512,cold,True,943101,0.05038,1726861,944720,96.0
512,cold,True,980278,0.028599,1775703,982960,96.0
512,cold,True,955936,0.035816,1714037,958780,96.0
512,cold,True,986572,0.054343,1734356,988800,96.0
512,cold,True,905921,0.036251,1681414,909130,96.0
512,cold,True,979445,0.048536,1770123,981750,96.0
512,cold,True,929634,0.034613,1753855,931540,96.0
512,cold,True,992410,0.04317,1763300,993880,96.0
512,cold,True,975437,0.028265,1753895,978780,96.0
