memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,cold,True,503,0.037896,323137,42070,36.0
128,cold,True,378,0.027027,267021,2100,35.0
128,cold,True,394,0.049405,358016,8530,36.0
128,cold,True,369,0.042515,284082,16190,36.0
128,cold,True,444,0.038614,286284,3090,36.0
128,cold,True,388,0.03061,321317,14200,36.0
128,cold,True,423,0.039304,393809,8870,36.0
128,cold,True,403,0.045687,356848,2210,35.0
128,cold,True,368,0.034962,356174,1730,35.0
128,cold,True,387,0.040811,354395,8420,36.0
128,cold,True,435,0.037824,358414,9480,36.0
128,cold,True,351,0.032099,321204,17910,36.0
128,cold,True,410,0.034237,355989,2120,35.0
128,cold,True,410,0.046873,359181,9390,36.0
128,cold,True,462,0.035791,317252,2390,35.0
128,cold,True,334,0.031508,268588,1720,36.0
128,cold,True,480,0.02857,342634,14680,36.0
128,cold,True,381,0.042312,355511,8920,36.0
128,cold,True,480,0.037013,318418,12920,36.0
128,cold,True,403,0.027926,301173,7420,36.0
128,cold,True,381,0.042221,322286,1980,35.0
128,cold,True,394,0.039587,281941,8250,36.0
128,cold,True,400,0.043116,327362,19070,36.0
128,cold,True,442,0.024587,326557,13220,36.0
128,cold,True,405,0.036411,271175,2770,36.0
128,cold,True,394,0.039262,321449,1830,35.0
128,cold,True,414,0.026497,318405,19630,36.0
128,cold,True,396,0.037218,285567,3060,36.0
128,cold,True,390,0.036926,292759,12760,36.0
128,cold,True,424,0.044851,284813,7080,36.0
128,cold,True,406,0.037123,293671,2680,36.0
128,cold,True,468,0.045705,294905,17020,36.0
128,cold,True,505,0.032503,313465,7550,36.0
128,cold,True,361,0.027395,224401,9470,36.0
128,cold,True,408,0.03933,320788,12150,36.0
128,cold,True,415,0.038898,358784,14040,36.0
128,cold,True,385,0.039201,320698,9430,36.0
128,cold,True,389,0.035676,277723,20200,36.0
128,cold,True,417,0.032553,323110,8830,36.0
128,cold,True,364,0.036984,318572,2830,36.0
128,cold,True,345,0.027554,319878,21970,36.0
128,cold,True,441,0.045164,356455,3330,35.0
128,cold,True,509,0.02889,322042,8720,36.0
128,cold,True,379,0.040906,257007,2510,36.0
128,cold,True,385,0.04531,291179,8820,36.0
128,cold,True,402,0.02339,330966,18190,36.0
128,cold,True,430,0.040786,355212,16980,36.0
128,cold,True,483,0.037402,319355,17420,36.0
128,cold,True,404,0.044242,272226,11090,36.0
128,cold,True,375,0.024246,323905,3720,36.0
2048,cold,True,466,0.033972,278367,0,
2048,cold,True,403,0.040806,274412,2000,35.0
